Talk_ID,public_url,speaker_name,duration,published,tags,views
414,https://www.ted.com/talks/eva_zeisel_on_the_playful_search_for_beauty,Eva Zeisel,00:18:09,12/9/08,"exploration,art,design,creativity,play",457249
418,https://www.ted.com/talks/jay_walker_s_library_of_human_imagination,Jay Walker,00:07:09,12/14/08,"entertainment,library,3D printing,books,design,innovation,invention,entrepreneur,culture,business,technology",500535
421,https://www.ted.com/talks/penelope_boston,Penelope Boston,00:18:29,12/17/08,"geology,Planets,extraterrestrial life,solar system,Mars,exploration,universe,life,science,technology",663286
422,https://www.ted.com/talks/steven_strogatz_on_sync,Steven Strogatz,00:21:58,12/22/08,"biomechanics,math,biology,science,technology,society",666771
426,https://www.ted.com/talks/kary_mullis_on_what_scientists_do,Kary Mullis,00:29:32,1/5/09,"DNA,curiosity,microbiology,history,biology,science,technology",546828
428,https://www.ted.com/talks/paul_sereno_digs_up_dinosaurs,Paul Sereno,00:21:46,1/7/09,"paleontology,dinosaurs,evolution,animals,exploration,history,biology,life,Africa",786103
429,https://www.ted.com/talks/paul_moller_on_the_skycar,Paul Moller,00:15:39,1/8/09,"transportation,engineering,design,invention,technology",428525
430,https://www.ted.com/talks/greg_lynn_on_organic_design,Greg Lynn,00:18:54,1/9/09,design,367915
431,https://www.ted.com/talks/rob_forbes_on_ways_of_seeing,Rob Forbes,00:15:37,1/12/09,"photography,exploration,beauty,design,business",383863
432,https://www.ted.com/talks/scott_mccloud_on_comics,Scott McCloud,00:17:08,1/13/09,"entertainment,books,children,art,history,design,creativity,computers,future",1076135
434,https://www.ted.com/talks/joseph_pine_on_what_consumers_want,Joseph Pine,00:14:19,1/15/09,"shopping,consumerism,creativity,business",1004792
436,https://www.ted.com/talks/david_carson_on_design,David Carson,00:22:39,1/19/09,"typography,photography,exploration,humor,design",815400
439,https://www.ted.com/talks/jamais_cascio_looks_ahead,Jamais Cascio,00:16:15,1/21/09,"global issues,culture,technology,future,social change",218408
441,https://www.ted.com/talks/sherwin_nuland_on_hope,Sherwin Nuland,00:12:36,1/23/09,"philosophy,philanthropy,writing",381526
442,https://www.ted.com/talks/woody_norris_invents_amazing_things,Woody Norris,00:13:49,1/26/09,"design,creativity,invention,business,technology",1221996
440,https://www.ted.com/talks/peter_ward_on_mass_extinctions,Peter Ward,00:19:41,1/27/09,"dinosaurs,space,history,disease,life,environment,science",859732
443,https://www.ted.com/talks/aimee_mullins_on_running,Aimee Mullins,00:22:25,1/28/09,"prosthetics,body language,sports,beauty,design,technology",1079108
445,https://www.ted.com/talks/joe_derisi_hunts_the_next_killer_virus,Joe DeRisi,00:16:05,1/29/09,"global issues,virus,medicine,illness,science,technology",416948
447,https://www.ted.com/talks/natalie_macmaster_and_donnell_leahy_play_the_cape_breton_fiddle,Natalie MacMaster,00:18:47,1/30/09,"violin,entertainment,piano,live music,culture,collaboration,music,performance",1148351
450,https://www.ted.com/talks/bill_gross_on_new_energy,Bill Gross,00:19:55,2/2/09,"electricity,energy,solar energy,invention,technology",626046
451,https://www.ted.com/talks/bill_gates_unplugged,Bill Gates,00:20:16,2/5/09,"philanthropy,insects,health,illness,science,business,technology,education",2733615
453,https://www.ted.com/talks/elizabeth_gilbert_on_genius,Elizabeth Gilbert,00:19:09,2/9/09,"personality,entertainment,writing,creativity,poetry,culture,work",14838477
455,https://www.ted.com/talks/milton_glaser_on_using_design_to_make_ideas_new,Milton Glaser,00:15:14,2/11/09,"art,design,creativity,culture,communication",406508
457,https://www.ted.com/talks/david_merrill_demos_siftables_the_smart_blocks,David Merrill,00:07:09,2/12/09,"toy,children,art,design,computers,invention,business,technology,music,education",1779815
462,https://www.ted.com/talks/barry_schwartz_on_our_loss_of_wisdom,Barry Schwartz,00:20:45,2/16/09,"philosophy,global issues,psychology,self,culture,business,social change,society",3512577
463,https://www.ted.com/talks/juan_enriquez_shares_mindboggling_new_science,Juan Enriquez,00:18:50,2/17/09,"economics,robots,biology,science,business,technology",3023282
464,https://www.ted.com/talks/jose_abreu_on_kids_transformed_by_music,José Antonio Abreu,00:16:58,2/18/09,"conducting,entertainment,philanthropy,poverty,culture,music,education",995820
466,https://www.ted.com/talks/astonishing_performance_by_a_venezuelan_youth_orchestra_1,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,00:17:06,2/18/09,"conducting,TED Prize,entertainment,children,live music,culture,music,performance,education",2165588
467,https://www.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans,Sylvia Earle,00:18:16,2/19/09,"submarine,TED Prize,marine biology,global commons,oceans,biodiversity,exploration,activism,science",1239454
468,https://www.ted.com/talks/jill_tarter_s_call_to_join_the_seti_search,Jill Tarter,00:21:23,2/20/09,"telescopes,TED Prize,extraterrestrial life,exploration,space,intelligence,universe,science",1293502
469,https://www.ted.com/talks/ed_ulbrich_shows_how_benjamin_button_got_his_face,Ed Ulbrich,00:18:07,2/23/09,"entertainment,animation,aging,film,business,technology",920980
470,https://www.ted.com/talks/capt_charles_moore_on_the_seas_of_plastic,Charles Moore,00:07:20,2/24/09,"plastic,oceans,environment,science,business",1170368
471,https://www.ted.com/talks/richard_pyle_dives_the_twilight_zone,Richard Pyle,00:16:48,2/25/09,"marine biology,fear,fish,oceans,biodiversity,exploration,science,technology",375887
473,https://www.ted.com/talks/evan_williams_on_listening_to_twitter_users,Evan Williams,00:08:00,2/27/09,"entertainment,social media,culture,business,technology,social change,communication",1164432
474,https://www.ted.com/talks/brenda_laurel_on_making_games_for_girls,Brenda Laurel,00:13:08,3/2/09,"entertainment,gaming,children,women,history,design,culture,technology",394286
475,https://www.ted.com/talks/willie_smits_restores_a_rainforest,Willie Smits,00:20:42,3/3/09,"ecology,plants,trees,green,global issues,animals,biodiversity,science",712331
476,https://www.ted.com/talks/nalini_nadkani_on_conserving_the_canopy,Nalini Nadkarni,00:16:30,3/4/09,"ecology,plants,trees,insects,animals,biodiversity,children,activism,biology,environment",434739
480,https://www.ted.com/talks/don_norman_on_design_and_emotion,Don Norman,00:12:41,3/9/09,"happiness,design,creativity",1373460
481,https://www.ted.com/talks/pattie_maes_demos_the_sixth_sense,Pattie Maes + Pranav Mistry,00:08:42,3/10/09,"demo,interface design,design,technology",9912033
482,https://www.ted.com/talks/aimee_mullins_prosthetic_aesthetics,Aimee Mullins,00:09:58,3/11/09,"prosthetics,sports,activism,design,fashion,technology,future",3721332
484,https://www.ted.com/talks/tim_berners_lee_on_the_next_web,Tim Berners-Lee,00:16:23,3/13/09,"web,design,invention,business,technology,communication",1429447
485,https://www.ted.com/talks/dan_dennett_cute_sexy_sweet_funny,Dan Dennett,00:07:45,3/16/09,"primates,evolution,sex,animals,children,comedy,humor,food,biology,humanity",2525770
487,https://www.ted.com/talks/dan_ariely_on_our_buggy_moral_code,Dan Ariely,00:16:23,3/17/09,"evil,psychology,self,motivation,economics,brain,science,culture,society",2897162
490,https://www.ted.com/talks/kamal_meattle_on_how_to_grow_your_own_fresh_air,Kamal Meattle,00:04:04,3/20/09,"garden,plants,cities,architecture,environment,science,technology",3297298
492,https://www.ted.com/talks/saul_griffith_on_kites_as_the_future_of_renewable_energy,Saul Griffith,00:05:25,3/23/09,"wind energy,alternative energy,engineering,energy,environment,future",654876
494,https://www.ted.com/talks/jacqueline_novogratz_on_an_escape_from_poverty,Jacqueline Novogratz,00:07:30,3/24/09,"global issues,poverty,women,activism,culture,business,work",1019829
498,https://www.ted.com/talks/john_wooden_on_the_difference_between_winning_and_success,John Wooden,00:17:36,3/26/09,"sports,poetry,life,culture,work,education,leadership",5296711
499,https://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids,Nathan Wolfe,00:12:15,3/26/09,"AIDS,bacteria,global issues,microbiology,biodiversity,exploration,health,disease,biology,Africa,science",1153890
500,https://www.ted.com/talks/c_k_williams_reads_poetry_of_youth_and_age,C.K. Williams,00:23:17,3/30/09,"entertainment,literature,writing,storytelling,poetry,culture,society",257910
501,https://www.ted.com/talks/jacek_utko_asks_can_design_save_the_newspaper,Jacek Utko,00:06:04,3/31/09,"typography,media,design,creativity,culture,business",1075120
502,https://www.ted.com/talks/ueli_gegenschatz_extreme_wingsuit_jumping,Ueli Gegenschatz,00:12:13,4/1/09,"extreme sports,entertainment,sports,flight,adventure,exploration,design,invention,technology",1487217
503,https://www.ted.com/talks/christopher_deam_restyles_the_airstream,Christopher C. Deam,00:06:21,4/2/09,"transportation,exploration,design,creativity,materials",314011
504,https://www.ted.com/talks/pw_singer_on_robots_of_war,P.W. Singer,00:16:05,4/3/09,"war,global issues,violence,drones,design,robots,technology,future",1505730
506,https://www.ted.com/talks/nathaniel_kahn_on_my_architect,Nathaniel Kahn,00:10:27,4/6/09,"entertainment,film,children,architecture,storytelling,design",349336
507,https://www.ted.com/talks/bruce_bueno_de_mesquita_predicts_iran_s_future,Bruce Bueno de Mesquita,00:19:05,4/7/09,"prediction,war,global issues,math,technology",795368
509,https://www.ted.com/talks/bonnie_bassler_on_how_bacteria_communicate,Bonnie Bassler,00:18:14,4/8/09,"MacArthur grant,human origins,evolution,bacteria,microbiology,health,disease,biology,science,communication",2317588
510,https://www.ted.com/talks/emily_levine_s_theory_of_everything,Emily Levine,00:22:52,4/9/09,"entertainment,philosophy,comedy,humor,cognitive science,science,technology",2217162
511,https://www.ted.com/talks/renny_gleeson_on_antisocial_phone_tricks,Renny Gleeson,00:03:46,4/10/09,"social media,telecom,communication,society",1255311
512,https://www.ted.com/talks/shai_agassi_on_electric_cars,Shai Agassi,00:18:06,4/13/09,"alternative energy,cars,infrastructure,green,global issues,energy,business,technology",1170572
515,https://www.ted.com/talks/gregory_stock_to_upgrade_is_human,Gregory Stock,00:17:51,4/14/09,"evolution,biotech,children,biology,science,genetics,technology",508755
516,https://www.ted.com/talks/joann_kuchera_morin_tours_the_allosphere,JoAnn Kuchera-Morin,00:06:27,4/15/09,"visualizations,math,art,science,technology",656597
518,https://www.ted.com/talks/matthew_childs_9_rules_of_rock_climbing,Matthew Childs,00:04:48,4/17/09,"entertainment,adventure,nature,environment",774896
519,https://www.ted.com/talks/margaret_wertheim_crochets_the_coral_reef,Margaret Wertheim,00:15:33,4/20/09,"marine biology,visualizations,coral reefs,oceans,math,art,design,science",1339879
520,https://www.ted.com/talks/niels_diffrient_rethinks_the_way_we_sit_at_work,Niels Diffrient,00:17:20,4/21/09,"design,business,technology,work",565890
524,https://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york,Ben Katchor,00:11:11,4/22/09,"New York,cities,books,comedy,humor,art",302263
521,https://www.ted.com/talks/nate_silver_on_race_and_politics,Nate Silver,00:09:16,4/22/09,"cities,urban planning,statistics,politics,race",446800
523,https://www.ted.com/talks/erik_hersman_on_reporting_crisis_via_texting,Erik Hersman,00:03:56,4/22/09,"disaster relief,global issues,activism,Africa,technology,communication",418894
525,https://www.ted.com/talks/alex_tabarrok_foresees_economic_growth,Alex Tabarrok,00:14:33,4/27/09,"cities,china,global issues,happiness,history,health,economics,culture,business,future",782107
526,https://www.ted.com/talks/michael_merzenich_on_the_elastic_brain,Michael Merzenich,00:23:07,4/28/09,"consciousness,computers,mind,brain,entrepreneur",1310968
527,https://www.ted.com/talks/sarah_jones_as_a_one_woman_global_village,Sarah Jones,00:21:00,4/29/09,"theater,humor,storytelling,culture,performance,humanity,identity",2005828
529,https://www.ted.com/talks/laurie_garrett_on_lessons_from_the_1918_flu,Laurie Garrett,00:21:05,4/30/09,"Vaccines,ebola,history,health,health care,business,technology",451109
531,https://www.ted.com/talks/brian_cox_what_went_wrong_at_the_lhc,Brian Cox,00:03:29,5/1/09,"physics,astronomy,exploration,energy,science,technology",1018929
532,https://www.ted.com/talks/sean_gourley_on_the_mathematics_of_war,Sean Gourley,00:07:19,5/4/09,"war,physics,math,TED Fellows",927613
533,https://www.ted.com/talks/mae_jemison_on_teaching_arts_and_sciences_together,Mae Jemison,00:14:48,5/5/09,"science and art,space,art,science,technology,future,dance,education",806404
534,https://www.ted.com/talks/tom_shannon_s_magnetic_sculpture,Tom Shannon,00:11:55,5/5/09,"TED Prize,science and art,engineering,space,art,design",1156862
535,https://www.ted.com/talks/al_gore_warns_on_latest_climate_trends,Al Gore,00:07:44,5/7/09,"presentation,alternative energy,ecology,natural resources,climate change,energy,environment,science,sustainability,technology",819576
537,https://www.ted.com/talks/louise_fresco_on_feeding_the_whole_world,Louise Fresco,00:18:00,5/7/09,"industrial design,consumerism,global issues,agriculture,global development,activism,food,sustainability,business",960966
538,https://www.ted.com/talks/seth_godin_on_the_tribes_we_lead,Seth Godin,00:17:29,5/10/09,"marketing,books,social media,communication,community,leadership,society",2094002
540,https://www.ted.com/talks/hans_rosling_the_truth_about_hiv,Hans Rosling,00:10:02,5/13/09,"presentation,AIDS,global issues,visualizations,HIV,statistics,disease,Africa",960682
545,https://www.ted.com/talks/nandan_nilekani_s_ideas_for_india_s_future,Nandan Nilekani,00:15:19,5/14/09,"Asia,infrastructure,global issues,india,potential,global development,politics,economics,innovation,business,technology,future",830240
544,https://www.ted.com/talks/naturally_7_jams_fly_baby_with_an_orchestra_of_vocals,Naturally 7,00:03:56,5/15/09,"New York,entertainment,innovation,music,performance,singer",1529857
547,https://www.ted.com/talks/ray_anderson_on_the_business_logic_of_sustainability,Ray Anderson,00:15:54,5/18/09,"green,design,materials,poetry,environment,sustainability,business,technology",940283
549,https://www.ted.com/talks/mary_roach_10_things_you_didn_t_know_about_orgasm,Mary Roach,00:16:43,5/20/09,"sex,books,humor,writing,history,science,culture",23296221
551,https://www.ted.com/talks/carolyn_porco_could_a_saturn_moon_harbor_life,Carolyn Porco,00:03:29,5/21/09,"Planets,solar system,astronomy,exploration,space,life,science,technology",944284
552,https://www.ted.com/talks/yves_behar_s_supercharged_motorcycle_design,Yves Behar,00:02:23,5/22/09,"transportation,cars,engineering,green,design",565388
553,https://www.ted.com/talks/joachim_de_posada_says_don_t_eat_the_marshmallow_yet,Joachim de Posada,00:05:58,5/25/09,"psychology,children,humor,culture",2906015
554,https://www.ted.com/talks/jay_walker_on_the_world_s_english_mania,Jay Walker,00:04:34,5/27/09,"china,global issues,language,business,United States",4436618
556,https://www.ted.com/talks/jonathan_drori_why_we_re_storing_billions_of_seeds,Jonathan Drori,00:06:34,5/28/09,"garden,ecology,plants,biodiversity,biology,life,environment,science,future",582219
557,https://www.ted.com/talks/kaki_king_rocks_out_to_pink_noise,Kaki King,00:14:49,5/29/09,"innovation,music,performance,singer,guitar",1088558
558,https://www.ted.com/talks/liz_coleman_s_call_to_reinvent_liberal_arts_education,Liz Coleman,00:18:38,6/1/09,"activism,creativity,future,collaboration,education,social change",608518
560,https://www.ted.com/talks/ray_kurzweil_announces_singularity_university,Ray Kurzweil,00:08:47,6/2/09,"prediction,nanoscale,computers,science,technology,future,education",944756
561,https://www.ted.com/talks/yann_arthus_bertrand_captures_fragile_earth_in_wide_angle,Yann Arthus-Bertrand,00:14:54,6/3/09,"photography,climate change,media,film,art,environment,future,humanity",802021
562,https://www.ted.com/talks/publisher_felix_dennis_odes_to_vice_and_consequences,Felix Dennis,00:17:24,6/5/09,"entertainment,literature,books,writing,history,poetry",303135
563,https://www.ted.com/talks/pete_alcorn_s_vision_of_a_better_world,Pete Alcorn,00:03:50,6/8/09,"social change,community",510654
565,https://www.ted.com/talks/kevin_surace_fixing_drywall_to_heal_the_planet,Kevin Surace,00:03:19,6/9/09,"demo,green,architecture,design,invention,business,technology",363996
566,https://www.ted.com/talks/john_la_grou_plugs_smart_power_outlets_1,John La Grou,00:04:12,6/9/09,"electricity,children,architecture,energy,design,technology",629280
570,https://www.ted.com/talks/nancy_etcoff_on_happiness_and_why_we_want_it,Nancy Etcoff,00:19:45,6/10/09,"evolutionary psychology,happiness,psychology,beauty,emotions,neuroscience,culture",1744840
571,https://www.ted.com/talks/robert_full_learning_from_the_gecko_s_tail,Robert Full,00:11:54,6/11/09,"biomechanics,animals,design,materials,robots,biology,technology",680485
572,https://www.ted.com/talks/richard_st_john_success_is_a_continuous_journey,Richard St. John,00:03:57,6/12/09,"psychology,humor,life,success,productivity,business",3926975
578,https://www.ted.com/talks/ex_moonie_diane_benscoter_how_cults_think,Diane Benscoter,00:06:24,6/17/09,"meme,faith,religion,God,activism",1125278
580,https://www.ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future,Catherine Mohr,00:18:55,6/18/09,"heart health,medicine,health care,design,science,technology",715121
582,https://www.ted.com/talks/philip_zimbardo_prescribes_a_healthy_take_on_time,Philip Zimbardo,00:06:34,6/22/09,"happiness,psychology,mind,brain,science,business",1655147
585,https://www.ted.com/talks/katherine_fulton_you_are_the_future_of_philanthropy,Katherine Fulton,00:12:34,6/25/09,"philanthropy,global issues,potential,activism,community",453308
586,https://www.ted.com/talks/ray_zahab_treks_to_the_south_pole,Ray Zahab,00:05:53,6/26/09,global issues,324080
587,https://www.ted.com/talks/arthur_benjamin_s_formula_for_changing_math_education,Arthur Benjamin,00:02:58,6/29/09,"statistics,math,economics,education",2345602
588,https://www.ted.com/talks/gever_tulley_s_tinkering_school_in_action,Gever Tulley,00:04:05,6/30/09,"children,design,creativity,innovation,invention,education",1187967
589,https://www.ted.com/talks/daniel_libeskind_s_17_words_of_architectural_inspiration,Daniel Libeskind,00:18:36,7/1/09,"cities,architecture,design,creativity,technology",865759
590,https://www.ted.com/talks/the_design_genius_of_charles_and_ray_eames,Eames Demetrios,00:15:08,7/6/09,"film,children,design,creativity,product design",626575
591,https://www.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning,Tom Wujec,00:06:26,7/7/09,"presentation,visualizations,design,creativity,brain,technology",1064380
592,https://www.ted.com/talks/sophal_ear_escaping_the_khmer_rouge,Sophal Ear,00:05:57,7/8/09,"war,Asia,adventure,storytelling,history",584901
594,https://www.ted.com/talks/kary_mullis_next_gen_cure_for_killer_infections,Kary Mullis,00:04:35,7/9/09,"chemistry,health,medicine,health care,disease,biology,science,technology",642716
599,https://www.ted.com/talks/olafur_eliasson_playing_with_space_and_light,Olafur Eliasson,00:09:36,7/14/09,"cities,art,design",554501
601,https://www.ted.com/talks/daniel_kraft_invents_a_better_way_to_harvest_bone_marrow,Daniel Kraft,00:04:14,7/15/09,"biotech,health,medicine,health care,biology,science,technology",479024
602,https://www.ted.com/talks/jim_fallon_exploring_the_mind_of_a_killer,Jim Fallon,00:06:32,7/16/09,"consciousness,crime,violence,psychology,neuroscience,mind,brain,mental health,science,genetics",2268093
603,https://www.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color,Nina Jablonski,00:14:48,7/17/09,"human origins,anthropology,evolution,biology,science,race,humanity",1060295
606,https://www.ted.com/talks/golan_levin_ted2009,Golan Levin,00:15:33,7/30/09,"software,art,design,creativity,poetry,technology",782378
621,https://www.ted.com/talks/natasha_tsakos_multimedia_theatrical_adventure,Natasha Tsakos,00:14:39,8/28/09,"theater,animation,media,performance art,storytelling,performance",401513
637,https://www.ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds,Oliver Sacks,00:18:48,9/17/09,"sight,psychology,medicine,neuroscience,biology,mind,brain,mental health",4666738
657,https://www.ted.com/talks/david_hanson_robots_that_relate_to_you,David Hanson,00:04:57,10/13/09,"body language,demo,entertainment,engineering,design,robots,technology",939643
681,https://www.ted.com/talks/cameron_sinclair_the_refugees_of_boom_and_bust,Cameron Sinclair,00:03:05,11/9/09,"cities,global issues,design,business,technology,social change",420050
729,https://www.ted.com/talks/herbie_hancock_s_all_star_set,Herbie Hancock,00:25:05,1/8/10,"live music,music,performance",681930
738,https://www.ted.com/talks/charles_fleischer_insists_all_things_are_moleeds,Charles Fleischer,00:18:03,1/15/10,"map,astronomy,comedy,humor,science",1078198
765,https://www.ted.com/talks/jamie_oliver,Jamie Oliver,00:21:53,2/11/10,"obesity,global issues,food,health,business,education",8162868
766,https://www.ted.com/talks/blaise_aguera,Blaise Agá¼era y Arcas,00:07:45,2/13/10,"virtual reality,map,cities,design,technology",1754984
768,https://www.ted.com/talks/david_cameron,David Cameron,00:13:59,2/15/10,"global issues,politics,business",677838
767,https://www.ted.com/talks/bill_gates,Bill Gates,00:27:49,2/18/10,"global issues,electricity,energy,science,invention,business,technology",4622645
771,https://www.ted.com/talks/philip_howard,Philip K. Howard,00:18:21,2/21/10,"law,health care,design,business",635227
773,https://www.ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds,Temple Grandin,00:19:43,2/24/10,"Autism spectrum disorder,animals,design,brain,mental health,science,invention,technology,education",4711416
777,https://www.ted.com/talks/raghava_kk_five_lives_of_an_artist,Raghava KK,00:17:55,2/26/10,"entertainment,india,art,design,culture",698921
779,https://www.ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory,Daniel Kahneman,00:20:06,3/1/10,"philosophy,happiness,psychology,economics,mind,brain,science,culture",4114315
783,https://www.ted.com/talks/gary_flake_is_pivot_a_turning_point_for_web_exploration,Gary Flake,00:06:25,3/3/10,"web,demo,interface design,data,technology",674248
785,https://www.ted.com/talks/james_cameron_before_avatar_a_curious_boy,James Cameron,00:17:08,3/4/10,"submarine,entertainment,movies,science fiction,adventure,oceans,nature,film,writing,storytelling,technology",1952272
786,https://www.ted.com/talks/the_lxd_in_the_internet_age_dance_evolves,The LXD,00:16:48,3/5/10,"entertainment,gaming,collaboration,dance,performance",2883622
788,https://www.ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide,Tim Berners-Lee,00:05:33,3/8/10,"web,Internet,visualizations,statistics,computers",695812
789,https://www.ted.com/talks/gary_lauder_s_new_traffic_sign_take_turns,Gary Lauder's new traffic sign,00:04:26,3/9/10,"transportation,cities,design,culture",587368
790,https://www.ted.com/talks/dan_barber_how_i_fell_in_love_with_a_fish,Dan Barber,00:19:02,3/10/10,"agriculture,food,health,biology,environment",2048247
796,https://www.ted.com/talks/mark_roth_suspended_animation,Mark Roth,00:18:13,3/15/10,"war,fish,health care,biology,science",715874
799,https://www.ted.com/talks/jane_mcgonigal_gaming_can_make_a_better_world,Jane McGonigal,00:20:03,3/17/10,"entertainment,global issues,gaming,design,computers,play",4796779
801,https://www.ted.com/talks/sam_harris_science_can_show_what_s_right,Sam Harris,00:23:06,3/22/10,"evolutionary psychology,philosophy,global issues,religion,psychology,morality,science,culture",3707774
802,https://www.ted.com/talks/juliana_machado_ferreira,Juliana Machado Ferreira,00:05:34,3/23/10,"South America,birds,Brazil,global issues,biodiversity,activism,biology,science",334292
803,https://www.ted.com/talks/alan_siegel_let_s_simplify_legal_jargon,Alan Siegel,00:04:26,3/24/10,"simplicity,language,law,business",913476
805,https://www.ted.com/talks/robert_gupta,Robert Gupta,00:09:26,3/26/10,"violin,entertainment,live music,TED Fellows,brain,mental health,music,performance",1212444
807,https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery,Kevin Bales,00:18:01,3/29/10,"Slavery,trafficking,global issues,economics,business,humanity",925613
811,https://www.ted.com/talks/kirk_citron_and_now_the_real_news,Kirk Citron,00:03:21,4/1/10,"news,global issues,media,science,future",707684
814,https://www.ted.com/talks/derek_sivers_how_to_start_a_movement,Derek Sivers,00:03:09,4/1/10,"entertainment,marketing,online video,business,dance,leadership",7191947
815,https://www.ted.com/talks/adora_svitak,Adora Svitak,00:08:12,4/1/10,"children,creativity,intelligence,education",5070722
818,https://www.ted.com/talks/elizabeth_pisani_sex_drugs_and_hiv_let_s_get_rational_1,Elizabeth Pisani,00:19:14,4/5/10,"AIDS,global issues,HIV,sex,health,health care",1288117
821,https://www.ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story,Jonathan Drori,00:07:12,4/8/10,"bees,botany,sex,biology,life,environment",419225
823,https://www.ted.com/talks/natalie_merchant_sings_old_poems_to_life,Natalie Merchant,00:29:18,4/9/10,"literature,poetry,music,performance",885310
824,https://www.ted.com/talks/michael_specter_the_danger_of_science_denial,Michael Specter,00:19:01,4/12/10,"global issues,religion,writing,medicine,science",1876482
826,https://www.ted.com/talks/jonathan_klein_photos_that_changed_the_world,Jonathan Klein,00:06:02,4/13/10,"war,global issues,photography,poverty,media",1243831
828,https://www.ted.com/talks/catherine_mohr_builds_green,Catherine Mohr,00:06:13,4/14/10,"green,electricity,culture,business,technology",794885
831,https://www.ted.com/talks/thelma_golden_how_art_gives_shape_to_cultural_change,Thelma Golden,00:12:28,4/16/10,"entertainment,cities,art,design,culture,race",584683
835,https://www.ted.com/talks/james_randi,James Randi,00:17:19,4/19/10,"magic,health,science,culture",2869716
836,https://www.ted.com/talks/frederick_balagadde_bio_lab_on_a_microchip,Frederick Balagadde,00:06:11,4/21/10,"engineering,microbiology,TED Fellows,biology,invention",300812
837,https://www.ted.com/talks/tom_wujec_build_a_tower,Tom Wujec,00:06:51,4/22/10,"entertainment,psychology,design,culture,business,collaboration",4518115
838,https://www.ted.com/talks/omar_ahmad_political_change_with_pen_and_paper,Omar Ahmad,00:06:07,4/23/10,"democracy,politics,culture,business,social change",553767
843,https://www.ted.com/talks/stephen_wolfram_computing_a_theory_of_everything,Stephen Wolfram,00:19:58,4/27/10,"String theory,simplicity,complexity,physics,math,computers,biology,science",1584591
845,https://www.ted.com/talks/george_whitesides_toward_a_science_of_simplicity,George Whitesides,00:18:35,4/28/10,"simplicity,chemistry,complexity,history,design,technology",633829
846,https://www.ted.com/talks/lies_damned_lies_and_statistics_about_tedtalks,Sebastian Wernicke,00:05:59,4/30/10,"entertainment,comedy,humor,statistics",2287125
847,https://www.ted.com/talks/esther_duflo_social_experiments_to_fight_poverty,Esther Duflo,00:16:47,5/3/10,"big problems,cities,poverty,economics",937181
849,https://www.ted.com/talks/pistol,Thomas Dolby,00:04:57,5/7/10,"entertainment,live music,history,music",596019
852,https://www.ted.com/talks/nicholas_christakis_the_hidden_influence_of_social_networks,Nicholas Christakis,00:20:59,5/10/10,"obesity,evolution,health,medicine,science,society,friendship",1421130
853,https://www.ted.com/talks/nathan_myhrvold_could_this_laser_zap_malaria,Nathan Myhrvold,00:16:58,5/11/10,"insects,poverty,creativity,disease,innovation,invention,technology",868831
856,https://www.ted.com/talks/julia_sweeney_has_the_talk,Julia Sweeney,00:05:16,5/14/10,"sex,children,comedy,humor",3482273
859,https://www.ted.com/talks/william_li,William Li,00:20:02,5/17/10,"food,medicine,cancer,science,technology",4360162
860,https://www.ted.com/talks/graham_hill_weekday_vegetarian,Graham Hill,00:05:45,5/18/10,"green,global issues,food,culture",2276530
862,https://www.ted.com/talks/richard_sears_planning_for_the_end_of_oil,Richard Sears,00:09:48,5/20/10,"alternative energy,green,exploration,energy,science,technology",618979
865,https://www.ted.com/talks/sir_ken_robinson_bring_on_the_revolution,Ken Robinson,00:16:48,5/24/10,"children,creativity,invention,education",7906950
868,https://www.ted.com/talks/sharmeen_obaid_chinoy_inside_a_school_for_suicide_bombers,Sharmeen Obaid-Chinoy,00:08:09,5/26/10,"war,film,children,TED Fellows,politics,suicide,culture",1075248
869,https://www.ted.com/talks/seth_berkley_hiv_and_flu_the_vaccine_strategy,Seth Berkley,00:21:05,5/27/10,"Vaccines,AIDS,global issues,HIV,health,medicine,disease",567709
872,https://www.ted.com/talks/john_underkoffler_drive_3d_data_with_a_gesture,John Underkoffler,00:15:22,6/1/10,"interface design,visualizations,film,design,computers,invention,technology",1533997
874,https://www.ted.com/talks/christopher_m00t_poole_the_case_for_anonymity_online,"Christopher ""moot"" Poole""",00:13:10,6/2/10,"meme,web,Internet,government,law,activism,computers,culture,collaboration",1482011
878,https://www.ted.com/talks/michael_sandel_the_lost_art_of_democratic_debate,Michael Sandel,00:19:42,6/7/10,"philosophy,sports,government,law,democracy,politics",1222029
879,https://www.ted.com/talks/john_kasaona_from_poachers_to_caretakers,John Kasaona,00:15:46,6/8/10,"green,global issues,animals,biodiversity,Africa,science",343175
